sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country
OM468240	Influenza D virus	D/bovine/Denmark/4559602762-5/2019	4	4	DOK	-	2019	JAN	15	nasal swab	-	-	2020	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468241	Influenza D virus	D/bovine/Denmark/3313408142-6/2020	4	4	DOK	-	2020	JAN	8	nasal swab	-	-	2020	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468242	Influenza D virus	D/bovine/Denmark/1173303525-4/2019	4	4	DOK	-	2019	APR	5	nasal swab	-	-	2020	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468243	Influenza D virus	D/bovine/Denmark/6171103755-1/2019	4	4	DOK	-	2019	FEB	6	nasal swab	-	-	2020	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468244	Influenza D virus	D/bovine/Denmark/5224403563-5/2019	4	4	DOK	-	2019	APR	24	nasal swab	-	-	2020	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468245	Influenza D virus	D/bovine/Denmark/5195604790-5/2019	4	4	DOK	-	2019	FEB	20	nasal swab	-	-	2020	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468246	Influenza D virus	D/bovine/Denmark/5246407608-2/2019	4	4	DOK	-	2019	MAR	1	nasal swab	-	-	1995	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468247	Influenza D virus	D/bovine/Denmark/5358904609-3/2019	4	4	DOK	-	2019	MAR	12	nasal swab	-	-	1987	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468248	Influenza D virus	D/bovine/Denmark/3058506689-11/2019	4	4	DOK	-	2019	OCT	9	nasal swab	-	-	1989	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468249	Influenza D virus	D/bovine/Denmark/5256205576-8/2020	5	5	-	-	2020	MAR	6	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468250	Influenza D virus	D/bovine/Denmark/1052304114-10/2020	5	5	-	-	2020	JAN	16	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468251	Influenza D virus	D/bovine/Denmark/5995505714-9/2020	5	5	-	-	2020	FEB	11	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468252	Influenza D virus	D/bovine/Denmark/3727003200-7/2020	5	5	-	-	2020	MAR	12	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468253	Influenza D virus	D/bovine/Denmark/5246407608-2/2019	5	5	-	-	2019	MAR	1	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468254	Influenza D virus	D/bovine/Denmark/1173303525-4/2019	5	5	-	-	2019	APR	5	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468255	Influenza D virus	D/bovine/Denmark/5195604714-5/2019	5	5	-	-	2019	JAN	15	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468256	Influenza D virus	D/bovine/Denmark/5022903340-5/2019	5	5	-	-	2019	JAN	15	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468257	Influenza D virus	D/bovine/Denmark/5161205135-5/2019	5	5	-	-	2019	JAN	15	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468258	Influenza D virus	D/bovine/Denmark/4559602762-5/2019	5	5	-	-	2019	JAN	15	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468259	Influenza D virus	D/bovine/Denmark/5358904609-3/2019	5	5	-	-	2019	MAR	12	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468260	Influenza D virus	D/bovine/Denmark/6171103755-1/2019	5	5	-	-	2019	FEB	6	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468261	Influenza D virus	D/bovine/Denmark/5195604790-5/2019	5	5	-	-	2019	FEB	20	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468262	Influenza D virus	D/bovine/Denmark/5224403563-5/2019	5	5	-	-	2019	APR	24	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468263	Influenza D virus	D/bovine/Denmark/3058506689-11/2019	5	5	-	-	2019	OCT	9	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468264	Influenza D virus	D/bovine/Denmark/3313408142-6/2020	5	5	-	-	2020	JAN	8	nasal swab	-	-	1690	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468265	Influenza D virus	D/bovine/Denmark/5246407608-2/2019	6	6	-	-	2019	MAR	1	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468266	Influenza D virus	D/bovine/Denmark/3313408142-6/2020	6	6	-	-	2020	JAN	8	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468267	Influenza D virus	D/bovine/Denmark/1173303525-4/2019	6	6	-	-	2019	APR	5	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468268	Influenza D virus	D/bovine/Denmark/3058506689-11/2019	6	6	-	-	2019	OCT	9	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468269	Influenza D virus	D/bovine/Denmark/5358904609-3/2019	6	6	-	-	2019	MAR	12	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468270	Influenza D virus	D/bovine/Denmark/6171103755-1/2019	6	6	-	-	2019	FEB	6	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468271	Influenza D virus	D/bovine/Denmark/5224403563-5/2019	6	6	-	-	2019	APR	24	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468272	Influenza D virus	D/bovine/Denmark/5195604790-5/2019	6	6	-	-	2019	FEB	20	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468273	Influenza D virus	D/bovine/Denmark/5161205135-5/2019	6	6	-	-	2019	JAN	15	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468274	Influenza D virus	D/bovine/Denmark/4559602762-5/2019	6	6	-	-	2019	JAN	15	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468275	Influenza D virus	D/bovine/Denmark/5022903340-5/2019	6	6	-	-	2019	JAN	15	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468276	Influenza D virus	D/bovine/Denmark/5195604714-5/2019	6	6	-	-	2019	JAN	15	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468277	Influenza D virus	D/bovine/Denmark/3727003200-7/2020	6	6	-	-	2020	MAR	12	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468278	Influenza D virus	D/bovine/Denmark/5256205576-8/2020	6	6	-	-	2020	MAR	6	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468279	Influenza D virus	D/bovine/Denmark/1052304114-10/2020	6	6	-	-	2020	JAN	16	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468280	Influenza D virus	D/bovine/Denmark/5995505714-9/2020	6	6	-	-	2020	FEB	11	nasal swab	-	-	1200	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468281	Influenza D virus	D/bovine/Denmark/5358904609-3/2019	7	7	-	-	2019	MAR	12	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468282	Influenza D virus	D/bovine/Denmark/1173303525-4/2019	7	7	-	-	2019	APR	5	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468283	Influenza D virus	D/bovine/Denmark/5246407608-2/2019	7	7	-	-	2019	MAR	1	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468284	Influenza D virus	D/bovine/Denmark/5195604790-5/2019	7	7	-	-	2019	FEB	20	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468285	Influenza D virus	D/bovine/Denmark/5224403563-5/2019	7	7	-	-	2019	APR	24	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468286	Influenza D virus	D/bovine/Denmark/3313408142-6/2020	7	7	-	-	2020	JAN	8	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468287	Influenza D virus	D/bovine/Denmark/5022903340-5/2019	7	7	-	-	2019	JAN	15	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468288	Influenza D virus	D/bovine/Denmark/5161205135-5/2019	7	7	-	-	2019	JAN	15	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468289	Influenza D virus	D/bovine/Denmark/5195604714-5/2019	7	7	-	-	2019	JAN	15	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468290	Influenza D virus	D/bovine/Denmark/4559602762-5/2019	7	7	-	-	2019	JAN	15	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468291	Influenza D virus	D/bovine/Denmark/3058506689-11/2019	7	7	-	-	2019	OCT	9	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468292	Influenza D virus	D/bovine/Denmark/3727003200-7/2020	7	7	-	-	2020	MAR	12	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468293	Influenza D virus	D/bovine/Denmark/5256205576-8/2020	7	7	-	-	2020	MAR	6	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468294	Influenza D virus	D/bovine/Denmark/1052304114-10/2020	7	7	-	-	2020	JAN	16	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468295	Influenza D virus	D/bovine/Denmark/5995505714-9/2020	7	7	-	-	2020	FEB	11	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468296	Influenza D virus	D/bovine/Denmark/47398-3622/2015	4	4	DOK	-	2015	NOV	3	bronchoalveolar lavage	-	-	1924	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM468297	Influenza D virus	D/bovine/Denmark/6171103755-1/2019	7	7	-	-	2019	FEB	6	nasal swab	-	-	850	Bos taurus	Denmark	-	custom-table-row/m49_country/DNK
OM639976	Influenza D virus	D/bovine/Bursa/ET-130/2013	4	4	-	-	2013	-	-	nasal swab	-	-	472	Bos taurus	Turkey	Bursa	custom-table-row/m49_country/TUR
OM639977	Influenza D virus	D/bovine/Bursa/ET-138/2021	4	4	-	-	2021	-	-	nasal swab	-	-	487	Bos taurus	Turkey	Bursa	custom-table-row/m49_country/TUR
OM763674	Influenza D virus	D/bovine/CHN/JLSL/2021	1	1	-	-	2021	DEC	6	liver of stillbirth fetus	-	-	2319	Bos taurus	China	-	custom-table-row/m49_country/CHN
OM763675	Influenza D virus	D/bovine/CHN/JLSL/2021	2	2	-	-	2021	DEC	6	liver of stillbirth fetus	-	-	2262	Bos taurus	China	-	custom-table-row/m49_country/CHN
OM763676	Influenza D virus	D/bovine/CHN/JLSL/2021	3	3	-	-	2021	DEC	6	liver of stillbirth fetus	-	-	2133	Bos taurus	China	-	custom-table-row/m49_country/CHN
OM763677	Influenza D virus	D/bovine/CHN/JLSL/2021	4	4	-	-	2021	DEC	6	liver of stillbirth fetus	-	-	1995	Bos taurus	China	-	custom-table-row/m49_country/CHN
OM763678	Influenza D virus	D/bovine/CHN/JLSL/2021	5	5	-	-	2021	DEC	6	liver of stillbirth fetus	-	-	1659	Bos taurus	China	-	custom-table-row/m49_country/CHN
OM763679	Influenza D virus	D/bovine/CHN/JLSL/2021	6	6	-	-	2021	DEC	6	liver of stillbirth fetus	-	-	1164	Bos taurus	China	-	custom-table-row/m49_country/CHN
OM763680	Influenza D virus	D/bovine/CHN/JLSL/2021	7	7	-	-	2021	DEC	6	liver of stillbirth fetus	-	-	820	Bos taurus	China	-	custom-table-row/m49_country/CHN
ON038774	Influenza D virus	D/bovine/France/A13/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038775	Influenza D virus	D/bovine/France/A31/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1317	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038776	Influenza D virus	D/bovine/France/A23D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038777	Influenza D virus	D/bovine/France/B31/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038778	Influenza D virus	D/bovine/France/B19/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038779	Influenza D virus	D/bovine/France/B32/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038780	Influenza D virus	D/bovine/France/B20/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038781	Influenza D virus	D/bovine/France/B8D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038782	Influenza D virus	D/bovine/France/B14D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038783	Influenza D virus	D/bovine/France/B18D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038784	Influenza D virus	D/bovine/France/B13D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038785	Influenza D virus	D/bovine/France/B21D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038786	Influenza D virus	D/bovine/France/B23D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038787	Influenza D virus	D/bovine/France/B37D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038788	Influenza D virus	D/bovine/France/B39D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038789	Influenza D virus	D/bovine/France/B45D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038790	Influenza D virus	D/bovine/France/B33/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038791	Influenza D virus	D/bovine/France/B34/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038792	Influenza D virus	D/bovine/France/B24D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038793	Influenza D virus	D/bovine/France/B38D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038794	Influenza D virus	D/bovine/France/B22D/2018	4	4	DOK	-	2018	FEB	28	nasal swab	-	-	1995	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038795	Influenza D virus	D/bovine/France/O-EA13/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038796	Influenza D virus	D/bovine/France/O-EA23D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038797	Influenza D virus	D/bovine/France/O-EB13D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038798	Influenza D virus	D/bovine/France/O-EB14D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038799	Influenza D virus	D/bovine/France/O-EB18D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038800	Influenza D virus	D/bovine/France/O-EB19/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038801	Influenza D virus	D/bovine/France/O-EB20/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038802	Influenza D virus	D/bovine/France/O-EB20D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038803	Influenza D virus	D/bovine/France/O-EB21D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038804	Influenza D virus	D/bovine/France/O-EB22D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038805	Influenza D virus	D/bovine/France/O-EB23D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038806	Influenza D virus	D/bovine/France/O-EB24D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038807	Influenza D virus	D/bovine/France/O-EB31/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038808	Influenza D virus	D/bovine/France/O-EB32/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038809	Influenza D virus	D/bovine/France/O-EB33/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038810	Influenza D virus	D/bovine/France/O-EB37D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038811	Influenza D virus	D/bovine/France/O-EB38D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038812	Influenza D virus	D/bovine/France/O-EB39D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038813	Influenza D virus	D/bovine/France/O-EB45D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038814	Influenza D virus	D/bovine/France/O-EB8D/2018	1	1	-	-	2018	FEB	28	nasal swab	-	-	2319	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038815	Influenza D virus	D/bovine/France/O-EA13/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038816	Influenza D virus	D/bovine/France/O-EA23D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038817	Influenza D virus	D/bovine/France/O-EB13D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038818	Influenza D virus	D/bovine/France/O-EB14D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038819	Influenza D virus	D/bovine/France/O-EB18D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038820	Influenza D virus	D/bovine/France/O-EB19/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038821	Influenza D virus	D/bovine/France/O-EB20/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038822	Influenza D virus	D/bovine/France/O-EB20D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038823	Influenza D virus	D/bovine/France/O-EB21D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038824	Influenza D virus	D/bovine/France/O-EB22D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038825	Influenza D virus	D/bovine/France/O-EB23D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038826	Influenza D virus	D/bovine/France/O-EB24D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038827	Influenza D virus	D/bovine/France/O-EB31/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038828	Influenza D virus	D/bovine/France/O-EB32/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038829	Influenza D virus	D/bovine/France/O-EB33/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038830	Influenza D virus	D/bovine/France/O-EB34/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038831	Influenza D virus	D/bovine/France/O-EB37D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038832	Influenza D virus	D/bovine/France/O-EB38D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038833	Influenza D virus	D/bovine/France/O-EB39D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038834	Influenza D virus	D/bovine/France/O-EB45D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038835	Influenza D virus	D/bovine/France/O-EB8D/2018	2	2	-	-	2018	FEB	28	nasal swab	-	-	2262	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038836	Influenza D virus	D/bovine/France/O-EA13/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038837	Influenza D virus	D/bovine/France/O-EA23D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038838	Influenza D virus	D/bovine/France/O-EB13D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038839	Influenza D virus	D/bovine/France/O-EB14D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038840	Influenza D virus	D/bovine/France/O-EB18D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038841	Influenza D virus	D/bovine/France/O-EB19/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038842	Influenza D virus	D/bovine/France/O-EB20/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038843	Influenza D virus	D/bovine/France/O-EB20D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038844	Influenza D virus	D/bovine/France/O-EB21D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038845	Influenza D virus	D/bovine/France/O-EB22D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038846	Influenza D virus	D/bovine/France/O-EB23D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038847	Influenza D virus	D/bovine/France/O-EB24D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038848	Influenza D virus	D/bovine/France/O-EB31/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038849	Influenza D virus	D/bovine/France/O-EB32/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038850	Influenza D virus	D/bovine/France/O-EB33/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038851	Influenza D virus	D/bovine/France/O-EB34/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038852	Influenza D virus	D/bovine/France/O-EB37D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038853	Influenza D virus	D/bovine/France/O-EB38D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038854	Influenza D virus	D/bovine/France/O-EB39D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038855	Influenza D virus	D/bovine/France/O-EB45D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038856	Influenza D virus	D/bovine/France/O-EB8D/2018	3	3	-	-	2018	FEB	28	nasal swab	-	-	2133	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038857	Influenza D virus	D/bovine/France/O-EA13/2018	5	5	-	-	2018	FEB	28	nasal swab	-	-	1659	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038858	Influenza D virus	D/bovine/France/O-EA23D/2018	5	5	-	-	2018	FEB	28	nasal swab	-	-	1659	Bos taurus	France	-	custom-table-row/m49_country/FRA
ON038859	Influenza D virus	D/bovine/France/O-EB13D/2018	5	5	-	-	2018	FEB	28	nasal swab	-	-	1659	Bos taurus	France	-	custom-table-row/m49_country/FRA
