sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country.m49_region	m49_country.m49_intermediate_region	m49_country.m49_sub_region
AF217222	Influenza B virus (B/Netherlands/13/94)	B/Netherlands/13/94	-	4	Yamagata	-	-	-	-	-	-	10807575	1140	-	-	-	-	-	-
AF217223	Influenza B virus (B/Netherlands/580/89)	B/Netherlands/580/89	-	4	Yamagata	-	-	-	-	-	-	10807575	1087	-	-	-	-	-	-
AF299369	Influenza B virus (B/Hong Kong/05/1972)	B/Hong Kong/5/72	4	4	Yamagata	-	-	-	-	-	-	17075722	1032	-	-	-	-	-	-
AF299370	Influenza B virus (B/Hunan/4/72)	B/Hunan/4/72	4	4	Yamagata	-	-	-	-	-	-	17075722	1032	-	-	-	-	-	-
AF299371	Influenza B virus (B/Beijing/43/75)	B/Beijing/43/75	4	4	Yamagata	-	-	-	-	-	-	17075722	1035	-	-	-	-	-	-
AF299372	Influenza B virus (B/Beijing/5/76)	B/Beijing/5/76	4	4	Yamagata	-	-	-	-	-	-	17075722	1035	-	-	-	-	-	-
AF299373	Influenza B virus (B/Shanghai/24/76)	B/Shanghai/24/76	4	4	Yamagata	-	-	-	-	-	-	17075722	1035	-	-	-	-	-	-
AF299374	Influenza B virus (B/Shanghai/1/77)	B/Shanghai/1/77	4	4	Yamagata	-	-	-	-	-	-	17075722	1038	-	-	-	-	-	-
AF299375	Influenza B virus (B/Du/4/78)	B/Du/4/78	4	4	Yamagata	-	-	-	-	-	-	17075722	1041	-	-	-	-	-	-
AF299376	Influenza B virus (B/Shanghai/10/80)	B/Shanghai/10/80	4	4	Yamagata	-	-	-	-	-	-	17075722	1041	-	-	-	-	-	-
AF299377	Influenza B virus (B/Fujian/36/82)	B/Fujian/36/82	4	4	Yamagata	-	-	-	-	-	-	17075722	1035	-	-	-	-	-	-
AF299378	Influenza B virus (B/Xuanwu/1/82)	B/Xuanwu/1/82	4	4	Yamagata	-	-	-	-	-	-	17075722	1035	-	-	-	-	-	-
AF299379	Influenza B virus (B/Xuanwu/23/82)	B/Xuanwu/23/82	4	4	Yamagata	-	-	-	-	-	-	17075722	1041	-	-	-	-	-	-
AF299380	Influenza B virus (B/Ningxia/45/83)	B/Ningxia/45/83	4	4	Yamagata	-	-	-	-	-	-	17075722	1041	-	-	-	-	-	-
AF299381	Influenza B virus (B/Beijing/15/84)	B/Beijing/15/84	4	4	Yamagata	-	-	-	-	-	-	17075722	1035	-	-	-	-	-	-
AF299382	Influenza B virus (B/Shanghai/35/84)	B/Shanghai/35/84	4	4	Yamagata	-	-	-	-	-	-	17075722	1041	-	-	-	-	-	-
AF299383	Influenza B virus (B/Hebei/4/95)	B/Hebei/4/95	4	4	Yamagata	-	-	-	-	-	-	17075722	1038	-	-	-	-	-	-
AF299384	Influenza B virus (B/Shangdong/7/97)	B/Shangdong/7/97	4	4	-	-	-	-	-	-	-	17075722	1041	-	-	-	-	-	-
AF299385	Influenza B virus (B/Shenzhen/423/99)	B/Shenzhen/423/99	4	4	Yamagata	-	-	-	-	-	-	17075722	1038	-	-	-	-	-	-
AF319589	Influenza B virus (B/Sichuan/38/2000)	-	4	4	-	-	-	-	-	-	-	-	1041	-	-	-	-	-	-
AF319590	Influenza B virus (B/Sichuan/379/99)	-	4	4	Yamagata	-	-	-	-	-	-	-	1038	-	-	-	-	-	-
AF387492	Influenza B virus (B/Vienna/1/99)	B/Vienna/1/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387493	Influenza B virus (B/Vienna/1/99)	B/Vienna/1/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387494	Influenza B virus (B/Vienna/1/99)	B/Vienna/1/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387495	Influenza B virus (B/Vienna/1/99)	B/Vienna/1/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387496	Influenza B virus (B/Hong Kong/110/99)	B/Hong Kong/110/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387497	Influenza B virus (B/Hong Kong/110/99)	B/Hong Kong/110/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387498	Influenza B virus (B/Hong Kong/147/99)	B/Hong Kong/147/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387499	Influenza B virus (B/Hong Kong/147/99)	B/Hong Kong/147/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387500	Influenza B virus (B/Hong Kong/156/99)	B/Hong Kong/156/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387501	Influenza B virus (B/Hong Kong/156/99)	B/Hong Kong/156/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387502	Influenza B virus (B/Hong Kong/157/99)	B/Hong Kong/157/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387503	Influenza B virus (B/Hong Kong/157/99)	B/Hong Kong/157/99	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387504	Influenza B virus (B/Switzerland/4291/97)	B/Switzerland/4291/97	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF387505	Influenza B virus (B/Switzerland/4291/97)	B/Switzerland/4291/97	-	4	Yamagata	-	-	-	-	-	-	12667817	1882	-	-	-	-	-	-
AF484967	Influenza B virus (B/Shangdong/7/97)	B/Shangdong/7/97	-	2	-	-	-	-	-	-	-	12922121	2269	-	-	-	-	-	-
AF486835	Influenza B virus (B/Shangdong/7/97)	B/Shangdong/7/97	3	3	-	-	-	-	-	-	-	12922121	2129	-	-	-	-	-	-
AF486836	Influenza B virus (B/Shangdong/7/97)	B/Shangdong/7/97	4	4	-	-	-	-	-	-	-	12922121	1353	-	-	-	-	-	-
AF521217	Influenza B virus (B/Pusan/285/99)	B/Pusan/285/99	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521218	Influenza B virus (B/Pusan/250/99)	B/Pusan/250/99	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521219	Influenza B virus (B/Pusan/270/99)	B/Pusan/270/99	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521220	Influenza B virus (B/Daeku/9/97)	B/Daeku/9/97	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521221	Influenza B virus (B/Daeku/10/97)	B/Daeku/10/97	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521222	Influenza B virus (B/Seoul/17/95)	B/Seoul/17/95	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521223	Influenza B virus (B/seoul/12/95)	B/seoul/12/95	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521224	Influenza B virus (B/Seoul/21/95)	B/Seoul/21/95	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521225	Influenza B virus (B/Seoul/13/95)	B/Seoul/13/95	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521226	Influenza B virus (B/Pusan/255/99)	B/Pusan/255/99	-	4	Yamagata	-	-	-	-	-	-	-	1132	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521227	Influenza B virus (B/Seoul/38/91)	B/Seoul/38/91	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521228	Influenza B virus (B/Seoul/41/91)	B/Seoul/41/91	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521229	Influenza B virus (B/Seoul/37/91)	B/Seoul/37/91	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521230	Influenza B virus (B/Seoul/1/89)	B/Seoul/1/89	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521231	Influenza B virus (B/Seoul/19/97)	B/Seoul/19/97	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521232	Influenza B virus (B/Seoul/31/97)	B/Seoul/31/97	-	4	-	-	-	-	-	-	-	-	1138	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521233	Influenza B virus (B/Seoul/16/97)	B/Seoul/16/97	-	4	-	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521234	Influenza B virus (B/Seoul/28/97)	B/Seoul/28/97	-	4	-	-	-	-	-	-	-	-	1138	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521235	Influenza B virus (B/Seoul/40/91)	B/Seoul/40/91	-	4	-	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521236	Influenza B virus (B/Daeku/45/97)	B/Daeku/45/97	-	4	-	-	-	-	-	-	-	-	1138	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521237	Influenza B virus (B/Daeku/47/97)	B/Daeku/47/97	-	4	-	-	-	-	-	-	-	-	1138	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521238	Influenza B virus (B/Seoul/6/88)	B/Seoul/6/88	-	4	Yamagata	-	-	-	-	-	-	-	1135	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF521239	Influenza B virus (B/Seoul/12/88)	B/Seoul/12/88	-	4	Yamagata	-	-	-	-	-	-	-	1138	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532525	Influenza B virus (B/Argentina/69/2001)	B/Argentina/69/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1043	-	Argentina	-	custom-table-row/m49_region/americas	custom-table-row/m49_intermediate_region/south_america	custom-table-row/m49_sub_region/latin_america_and_the_caribbean
AF532526	Influenza B virus (B/Alaska/16/2000)	B/Alaska/16/2000	-	4	Yamagata	-	-	-	-	-	-	12482653	1038	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532527	Influenza B virus (B/Bangkok/34/99)	B/Bangkok/34/99	-	4	-	-	-	-	-	-	-	12482653	1041	-	Thailand	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AF532528	Influenza B virus (B/Bangkok/54/99)	B/Bangkok/54/99	-	4	-	-	-	-	-	-	-	12482653	1041	-	Thailand	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AF532529	Influenza B virus (B/Brazil/952/2001)	B/Brazil/952/2001	-	4	Yamagata	-	-	-	-	-	embryonated hens' eggs	12482653	976	-	Brazil	-	custom-table-row/m49_region/americas	custom-table-row/m49_intermediate_region/south_america	custom-table-row/m49_sub_region/latin_america_and_the_caribbean
AF532530	Influenza B virus (B/Chongqing/3/2000)	B/Chongqing/3/2000	-	4	-	-	-	-	-	-	-	12482653	1058	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532531	Influenza B virus (B/Canada/464/2002)	B/Canada/464/2002	-	4	Yamagata	-	-	-	-	-	-	12482653	1050	-	Canada	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532532	Influenza B virus (B/CNIC/27/2001)	B/CNIC/27/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1050	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532533	Influenza B virus (B/Guangzhou/7/97)	B/Guangzhou/7/97	-	4	-	-	-	-	-	-	-	12482653	1041	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532534	Influenza B virus (B/Hawaii/10/2001)	B/Hawaii/10/2001	-	4	-	-	-	-	-	-	embryonated hens' eggs	12482653	1064	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532535	Influenza B virus (B/Hawaii/10/2001)	B/Hawaii/10/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1062	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532536	Influenza B virus (B/Hawaii/26/2001)	B/Hawaii/26/2001	-	4	-	-	-	-	-	-	-	12482653	1063	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532537	Influenza B virus (B/Hawaii/35/2001)	B/Hawaii/35/2001	-	4	-	-	-	-	-	-	-	12482653	1060	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532538	Influenza B virus (B/Hawaii/36/2001)	B/Hawaii/36/2001	-	4	-	-	-	-	-	-	-	12482653	1062	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532539	Influenza B virus (B/Hawaii/37/2001)	B/Hawaii/37/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1046	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532540	Influenza B virus (B/Hawaii/38/2001)	B/Hawaii/38/2001	-	4	-	-	-	-	-	-	-	12482653	924	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532541	Influenza B virus (B/Hawaii/9/2001)	B/Hawaii/9/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1050	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532542	Influenza B virus (B/Hong Kong/1115/2002)	B/Hong Kong/1115/2002	-	4	Yamagata	-	-	-	-	-	embryonated hens' eggs	12482653	1052	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532543	Influenza B virus (B/Hong Kong/112/2001)	B/Hong Kong/112/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1065	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532544	Influenza B virus (B/Hong Kong/123/2001)	B/Hong Kong/123/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1056	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532545	Influenza B virus (B/Hong Kong/1351/2002)	B/Hong Kong/1351/2002	-	4	-	-	-	-	-	-	embryonated hens' eggs	12482653	1056	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532546	Influenza B virus (B/Hong Kong/1434/2002)	B/Hong Kong/1434/2002	-	4	Yamagata	-	-	-	-	-	embryonated hens' eggs	12482653	1052	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532547	Influenza B virus (B/Hong Kong/22/2001)	B/Hong Kong/22/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1050	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532548	Influenza B virus (B/Hong Kong/329/2001)	B/Hong Kong/329/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1049	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532549	Influenza B virus (B/Hong Kong/330/2001)	B/Hong Kong/330/2001	-	4	Yamagata	-	-	-	-	-	embryonated hens' eggs	12482653	1064	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532550	Influenza B virus (B/Hong Kong/335/2001)	B/Hong Kong/335/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1051	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532551	Influenza B virus (B/Hong Kong/336/2001)	B/Hong Kong/336/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1066	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532552	Influenza B virus (B/Hong Kong/497/2001)	B/Hong Kong/497/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1054	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532553	Influenza B virus (B/Hong Kong/557/2000)	B/Hong Kong/557/2000	-	4	Yamagata	-	-	-	-	-	original specimen	12482653	1038	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532554	Influenza B virus (B/Hong Kong/6/2001)	B/Hong Kong/6/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1059	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532555	Influenza B virus (B/Hong Kong/666/2001)	B/Hong Kong/666/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1057	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532556	Influenza B virus (B/Hong Kong/70/1996)	B/Hong Kong/70/96	-	4	Yamagata	-	-	-	-	-	-	12482653	1041	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532557	Influenza B virus (B/India/7526/2001)	B/India/7526/2001	-	4	-	-	-	-	-	-	-	12482653	1050	-	India	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/southern_asia
AF532558	Influenza B virus (B/India/7569/2001)	B/India/7569/2001	-	4	-	-	-	-	-	-	-	12482653	1050	-	India	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/southern_asia
AF532559	Influenza B virus (B/India/7600/2001)	B/India/7600/2001	-	4	-	-	-	-	-	-	-	12482653	1056	-	India	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/southern_asia
AF532560	Influenza B virus (B/India/7605/2001)	B/India/7605/2001	-	4	-	-	-	-	-	-	-	12482653	1050	-	India	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/southern_asia
AF532561	Influenza B virus (B/India/77276/2001)	B/India/77276/2001	-	4	-	-	-	-	-	-	-	12482653	1047	-	India	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/southern_asia
AF532562	Influenza B virus (B/Maryland/1/2002)	B/Maryland/1/2002	-	4	-	-	-	-	-	-	-	12482653	1028	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532563	Influenza B virus (B/Malaysia/83077/2001)	B/Malaysia/83077/2001	-	4	-	-	-	-	-	-	-	12482653	1057	-	Malaysia	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AF532564	Influenza B virus (B/Nanchang/1/2000)	B/Nanchang/1/2000	-	4	-	-	-	-	-	-	embryonated hens' eggs	12482653	1041	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AF532565	Influenza B virus (B/New York/1/2002)	B/New York/1/2002	-	4	-	-	-	-	-	-	-	12482653	1036	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AF532566	Influenza B virus (B/Oman/16291/2001)	B/Oman/16291/2001	-	4	-	-	-	-	-	-	-	12482653	1057	-	Oman	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/western_asia
AF534003	Influenza B virus (B/Buenos Aires/9/95)	B/Buenos Aires/9/95	-	4	Yamagata	-	-	-	-	-	-	-	1035	-	-	-	-	-	-
AF534004	Influenza B virus (B/Buenos Aires/SW16/97)	B/Buenos Aires/SW16/97	-	4	Yamagata	-	-	-	-	-	-	-	1035	-	-	-	-	-	-
AF534005	Influenza B virus (B/Mar del Plata/VL373/99)	B/Mar del Plata/VL373/99	-	4	Yamagata	-	-	-	-	-	-	-	1035	-	-	-	-	-	-
AF534006	Influenza B virus (B/Mar del Plata/595/99)	B/Mar del Plata/595/99	-	4	Yamagata	-	-	-	-	-	-	-	1035	-	-	-	-	-	-
AF534007	Influenza B virus (B/Mar del Plata/VL385/99)	B/Mar del Plata/VL385/99	-	4	Yamagata	-	-	-	-	-	-	-	1035	-	-	-	-	-	-
AF534008	Influenza B virus (B/Buenos Aires/VL518/99)	B/Buenos Aires/VL518/99	-	4	Yamagata	-	-	-	-	-	-	-	1035	-	-	-	-	-	-
AF534009	Influenza B virus (B/Ushuaia/15732/99)	B/Ushuaia/15732/99	-	4	Yamagata	-	-	-	-	-	-	-	1035	-	-	-	-	-	-
AF534010	Influenza B virus (B/Buenos Aires/161/00)	B/Buenos Aires/161/00	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	-	-	-	-	-
AF534011	Influenza B virus (B/Chaco/366/00)	B/Chaco/366/00	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	-	-	-	-	-
AF534012	Influenza B virus (B/Chaco/R113/00)	B/Chaco/R113/00	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	-	-	-	-	-
AJ249278	Influenza B virus (B/Beijing/1/1987)	B/Beijing/1/1987	6	6	-	-	-	-	-	-	-	-	1409	Homo sapiens	-	-	-	-	-
AJ249279	Influenza B virus (B/Beijing/1/1987)	B/Beijing/1/1987	4	4	Yamagata	-	-	-	-	-	-	-	1753	Homo sapiens	-	-	-	-	-
AJ419574	Influenza B virus (B/Quebec/1/2001)	B/Quebec 1/01	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419575	Influenza B virus (B/Quebec/2/2001)	B/Quebec 2/01	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419576	Influenza B virus (B/Quebec/3/2001)	B/Quebec 3/01	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419577	Influenza B virus (B/Quebec/4/01)	B/Quebec 4/01	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419578	Influenza B virus (B/Quebec/6/01)	B/Quebec 6/01	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419579	Influenza B virus (B/Quebec/7/01)	B/Quebec 7/01	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419580	Influenza B virus (B/Quebec/8/01)	B/Quebec 8/01	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419581	Influenza B virus (B/Quebec/9/01)	B/Quebec 9/01	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419582	Influenza B virus (B/Quebec/511/98)	B/Quebec 511/98	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419583	Influenza B virus (B/Quebec/162/98)	B/Quebec 162/98	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419584	Influenza B virus (B/Quebec/453/98)	B/Quebec 453/98	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419585	Influenza B virus (B/Quebec/514/98)	B/Quebec 514/98	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419586	Influenza B virus (B/Quebec/452/98)	B/Quebec 452/98	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419587	Influenza B virus (B/Quebec/51/98)	B/Quebec 51/98	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419588	Influenza B virus (B/Quebec/517/98)	B/Quebec 517/98	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419589	Influenza B virus (B/Quebec/173/98)	B/Quebec 173/98	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419590	Influenza B virus (B/Quebec/465/98)	B/Quebec 465/98	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419591	Influenza B virus (B/Quebec/74199/99)	B/Quebec 74199/99	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419592	Influenza B virus (B/Quebec/74204/99)	B/Quebec 74204/99	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ419593	Influenza B virus (B/Quebec/74206/99)	B/Quebec 74206/99	-	4	Yamagata	-	-	-	-	-	-	-	1038	-	Canada	Quebec	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AJ489300	Influenza B virus (B/Oslo/801/99)	B/Oslo/801/99	-	4	Yamagata	-	-	-	-	-	-	12477419	1035	Homo sapiens	Norway	Oslo	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AJ489302	Influenza B virus (B/Oslo/3761/2000)	B/Oslo/3761/2000	-	4	Yamagata	-	-	-	-	-	-	12477419	1035	Homo sapiens	Norway	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
