sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country
LC124977	Influenza C virus (C/Taylor/1233/1947)	C/Taylor/1233/1947	7	7	-	-	1947	-	-	-	-	27384661	880	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC124978	Influenza C virus (C/Great Lakes/1167/1954)	C/Great Lakes/1167/1954	7	7	-	-	1954	-	-	-	-	27384661	880	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC124979	Influenza C virus (C/Johannesburg/1/66)	C/Johannesburg/1/66	7	7	-	-	1966	-	-	-	-	27384661	880	Homo sapiens	South Africa	-	custom-table-row/m49_country/ZAF
LC124980	Influenza C virus (C/Paris/1/67)	C/Paris/1/67	7	7	-	-	1967	-	-	-	-	27384661	880	Homo sapiens	France	-	custom-table-row/m49_country/FRA
LC124981	Influenza C virus (C/Georgia/1/69)	C/Georgia/1/69	7	7	-	-	1969	-	-	-	-	27384661	880	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC124982	Influenza C virus (C/Mississippi/80)	C/Mississippi/80	7	7	-	-	1980	-	-	-	-	27384661	880	Homo sapiens	USA	-	custom-table-row/m49_country/USA
LC124983	Influenza C virus (C/Yamagata/7/81)	C/Yamagata/7/81	7	7	-	-	1981	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC124984	Influenza C virus (C/Yamagata/10/1981)	C/Yamagata/10/1981	7	7	-	-	1981	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC124985	Influenza C virus (C/England/892/1983)	C/England/892/1983	7	7	-	-	1983	-	-	-	-	27384661	880	Homo sapiens	United Kingdom	-	custom-table-row/m49_country/GBR
LC124986	Influenza C virus (C/Yamagata/4/92)	C/Yamagata/4/92	7	7	-	-	1992	-	-	-	-	27384661	862	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC124987	Influenza C virus (C/Yamagata/5/2002)	C/Yamagata/5/2002	7	7	-	-	2002	-	-	-	-	27384661	862	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC124988	Influenza C virus (C/Yamagata/7/2002)	C/Yamagata/7/2002	7	7	-	-	2002	-	-	-	-	27384661	862	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC124989	Influenza C virus (C/Miyagi/4/2002)	C/Miyagi/4/2002	7	7	-	-	2002	-	-	-	-	27384661	862	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC124990	Influenza C virus (C/Miyagi/11/2002)	C/Miyagi/11/2002	7	7	-	-	2002	-	-	-	-	27384661	862	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC124991	Influenza C virus (C/Miyagi/20/2002)	C/Miyagi/20/2002	7	7	-	-	2002	-	-	-	-	27384661	862	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC124992	Influenza C virus (C/Miyagi/28/2002)	C/Miyagi/28/2002	7	7	-	-	2002	-	-	-	-	27384661	862	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC124993	Influenza C virus (C/Miyagi/31/2002)	C/Miyagi/31/2002	7	7	-	-	2002	-	-	-	-	27384661	862	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC124994	Influenza C virus (C/Yamagata/3/2004)	C/Yamagata/3/2004	7	7	-	-	2004	-	-	-	-	27384661	862	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC124995	Influenza C virus (C/Yamagata/14/2004)	C/Yamagata/14/2004	7	7	-	-	2004	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC124996	Influenza C virus (C/Yamagata/15/2004)	C/Yamagata/15/2004	7	7	-	-	2004	-	-	-	-	27384661	862	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC124997	Influenza C virus (C/Yamagata/18/2004)	C/Yamagata/18/2004	7	7	-	-	2004	-	-	-	-	27384661	862	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC124998	Influenza C virus (C/Yamagata/26/2004)	C/Yamagata/26/2004	7	7	-	-	2004	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC124999	Influenza C virus (C/Yamagata/27/2004)	C/Yamagata/27/2004	7	7	-	-	2004	-	-	-	-	27384661	862	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125000	Influenza C virus (C/Miyagi/12/2004)	C/Miyagi/12/2004	7	7	-	-	2004	-	-	-	-	27384661	862	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125001	Influenza C virus (C/Miyagi/25/2004)	C/Miyagi/25/2004	7	7	-	-	2004	-	-	-	-	27384661	862	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125002	Influenza C virus (C/Miyagi/42/2004)	C/Miyagi/42/2004	7	7	-	-	2004	-	-	-	-	27384661	862	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125003	Influenza C virus (C/Miyagi/47/2004)	C/Miyagi/47/2004	7	7	-	-	2004	-	-	-	-	27384661	862	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125004	Influenza C virus (C/Yamagata/1/2005)	C/Yamagata/1/2005	7	7	-	-	2005	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125005	Influenza C virus (C/Yamagata/2/2005)	C/Yamagata/2/2005	7	7	-	-	2005	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125006	Influenza C virus (C/Yamagata/3/2005)	C/Yamagata/3/2005	7	7	-	-	2005	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125007	Influenza C virus (C/Miyagi/2/2005)	C/Miyagi/2/2005	7	7	-	-	2005	-	-	-	-	27384661	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125008	Influenza C virus (C/Miyagi/4/2005)	C/Miyagi/4/2005	7	7	-	-	2005	-	-	-	-	27384661	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125009	Influenza C virus (C/Fukuoka/1/2005)	C/Fukuoka/1/2005	7	7	-	-	2005	-	-	-	-	27384661	880	Homo sapiens	Japan	Fukuoka	custom-table-row/m49_country/JPN
LC125010	Influenza C virus (C/Fukuoka/2/2006)	C/Fukuoka/2/2006	7	7	-	-	2006	-	-	-	-	27384661	880	Homo sapiens	Japan	Fukuoka	custom-table-row/m49_country/JPN
LC125011	Influenza C virus (C/Yamagata/1/2006)	C/Yamagata/1/2006	7	7	-	-	2006	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125012	Influenza C virus (C/Yamagata/9/2006)	C/Yamagata/9/2006	7	7	-	-	2006	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125013	Influenza C virus (C/Yamagata/13/2006)	C/Yamagata/13/2006	7	7	-	-	2006	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125014	Influenza C virus (C/Yamagata/14/2006)	C/Yamagata/14/2006	7	7	-	-	2006	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125015	Influenza C virus (C/Yamagata/20/2006)	C/Yamagata/20/2006	7	7	-	-	2006	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125016	Influenza C virus (C/Miyagi/4/2006)	C/Miyagi/4/2006	7	7	-	-	2006	-	-	-	-	27384661	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125017	Influenza C virus (C/Yamagata/1/2007)	C/Yamagata/1/2007	7	7	-	-	2007	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125018	Influenza C virus (C/Yamagata/3/2008)	C/Yamagata/3/2008	7	7	-	-	2008	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125019	Influenza C virus (C/Yamagata/11/2008)	C/Yamagata/11/2008	7	7	-	-	2008	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125020	Influenza C virus (C/Yamagata/16/2008)	C/Yamagata/16/2008	7	7	-	-	2008	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125021	Influenza C virus (C/Yamagata/18/2008)	C/Yamagata/18/2008	7	7	-	-	2008	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125022	Influenza C virus (C/Miyagi/2/2008)	C/Miyagi/2/2008	7	7	-	-	2008	-	-	-	-	27384661	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125023	Influenza C virus (C/Yamagata/2/2010)	C/Yamagata/2/2010	7	7	-	-	2010	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125024	Influenza C virus (C/Miyagi/3/2010)	C/Miyagi/3/2010	7	7	-	-	2010	-	-	-	-	27384661	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125025	Influenza C virus (C/Tokyo/3/2010)	C/Tokyo/3/2010	7	7	-	-	2010	-	-	-	-	27384661	880	Homo sapiens	Japan	Tokyo	custom-table-row/m49_country/JPN
LC125026	Influenza C virus (C/Yamagata/1/2012)	C/Yamagata/1/2012	7	7	-	-	2012	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125027	Influenza C virus (C/Yamagata/3/2012)	C/Yamagata/3/2012	7	7	-	-	2012	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125028	Influenza C virus (C/Yamagata/4/2012)	C/Yamagata/4/2012	7	7	-	-	2012	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125029	Influenza C virus (C/Yamagata/7/2012)	C/Yamagata/7/2012	7	7	-	-	2012	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125030	Influenza C virus (C/Yamagata/14/2012)	C/Yamagata/14/2012	7	7	-	-	2012	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125031	Influenza C virus (C/Yamagata/28/2012)	C/Yamagata/28/2012	7	7	-	-	2012	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125032	Influenza C virus (C/Yamagata/29/2012)	C/Yamagata/29/2012	7	7	-	-	2012	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125033	Influenza C virus (C/Miyagi/2/2012)	C/Miyagi/2/2012	7	7	-	-	2012	-	-	-	-	27384661	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125034	Influenza C virus (C/Fukuoka/1/2012)	C/Fukuoka/1/2012	7	7	-	-	2012	-	-	-	-	27384661	880	Homo sapiens	Japan	Fukuoka	custom-table-row/m49_country/JPN
LC125035	Influenza C virus (C/Yamagata/6/2014)	C/Yamagata/6/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125036	Influenza C virus (C/Yamagata/13/2014)	C/Yamagata/13/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125037	Influenza C virus (C/Yamagata/16/2014)	C/Yamagata/16/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125038	Influenza C virus (C/Yamagata/30/2014)	C/Yamagata/30/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125039	Influenza C virus (C/Yamagata/32/2014)	C/Yamagata/32/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125040	Influenza C virus (C/Yamagata/33/2014)	C/Yamagata/33/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125041	Influenza C virus (C/Yamagata/35/2014)	C/Yamagata/35/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC125042	Influenza C virus (C/Miyagi/2/2014)	C/Miyagi/2/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125043	Influenza C virus (C/Miyagi/5/2014)	C/Miyagi/5/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125044	Influenza C virus (C/Miyagi/6/2014)	C/Miyagi/6/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Miyagi	custom-table-row/m49_country/JPN
LC125045	Influenza C virus (C/Tokyo/1/2014)	C/Tokyo/1/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Tokyo	custom-table-row/m49_country/JPN
LC125046	Influenza C virus (C/Tokyo/4/2014)	C/Tokyo/4/2014	7	7	-	-	2014	-	-	-	-	27384661	880	Homo sapiens	Japan	Tokyo	custom-table-row/m49_country/JPN
LC327652	Influenza C virus (C/Iwate/1/2016)	C/Iwate/1/2016	1	1	-	-	2016	-	-	-	-	30068890	2320	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327653	Influenza C virus (C/Iwate/1/2016)	C/Iwate/1/2016	2	2	-	-	2016	-	-	-	-	30068890	2318	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327654	Influenza C virus (C/Iwate/1/2016)	C/Iwate/1/2016	3	3	-	-	2016	-	-	-	-	30068890	2139	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327655	Influenza C virus (C/Iwate/1/2016)	C/Iwate/1/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	30068890	2027	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327656	Influenza C virus (C/Iwate/1/2016)	C/Iwate/1/2016	5	5	-	-	2016	-	-	-	-	30068890	1754	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327657	Influenza C virus (C/Iwate/1/2016)	C/Iwate/1/2016	6	6	-	-	2016	-	-	-	-	30068890	1125	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327658	Influenza C virus (C/Iwate/1/2016)	C/Iwate/1/2016	7	7	-	-	2016	-	-	-	-	30068890	862	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327659	Influenza C virus (C/Iwate/2/2016)	C/Iwate/2/2016	1	1	-	-	2016	-	-	-	-	30068890	2320	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327660	Influenza C virus (C/Iwate/2/2016)	C/Iwate/2/2016	2	2	-	-	2016	-	-	-	-	30068890	2318	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327661	Influenza C virus (C/Iwate/2/2016)	C/Iwate/2/2016	3	3	-	-	2016	-	-	-	-	30068890	2139	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327662	Influenza C virus (C/Iwate/2/2016)	C/Iwate/2/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	30068890	2027	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327663	Influenza C virus (C/Iwate/2/2016)	C/Iwate/2/2016	5	5	-	-	2016	-	-	-	-	30068890	1754	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327664	Influenza C virus (C/Iwate/2/2016)	C/Iwate/2/2016	6	6	-	-	2016	-	-	-	-	30068890	1125	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC327665	Influenza C virus (C/Iwate/2/2016)	C/Iwate/2/2016	7	7	-	-	2016	-	-	-	-	30068890	862	Homo sapiens	Japan	Iwate	custom-table-row/m49_country/JPN
LC385858	Influenza C virus (C/Ann Arbor/1/50)	C/Ann Arbor/1/50	4	4	AL_ICV_SEG4_Taylor	-	-	-	-	-	Canis lupus familiaris MDCK cells	-	1986	Homo sapiens	-	-	-
LC385859	Influenza C virus (C/Yamagata/15/2004)	C/Yamagata/15/2004	4	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	Canis lupus familiaris MDCK cells	-	1986	Homo sapiens	-	-	-
LC385860	Influenza C virus	C/Yamagata/1/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	-	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC385861	Influenza C virus	C/Yamagata/4/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	-	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC385862	Influenza C virus	C/Yamagata/6/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	-	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC385863	Influenza C virus	C/Yamagata/12/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	-	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC385864	Influenza C virus	C/Yamagata/24/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	-	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC385865	Influenza C virus	C/Yamagata/26/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	-	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC385866	Influenza C virus	C/Yamagata/35/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	-	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC385867	Influenza C virus	C/Yamagata/36/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	-	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512487	Influenza C virus	C/Yamagata/16/2010	4	4	AL_ICV_SEG4_SaoPaolo	-	2010	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512488	Influenza C virus	C/Yamagata/2/2015	4	4	AL_ICV_SEG4_SaoPaolo	-	2015	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512489	Influenza C virus	C/Yamagata/5/2015	4	4	AL_ICV_SEG4_SaoPaolo	-	2015	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512490	Influenza C virus	C/Yamagata/10/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512491	Influenza C virus	C/Yamagata/14/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512492	Influenza C virus	C/Yamagata/25/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512493	Influenza C virus	C/Yamagata/27/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512494	Influenza C virus	C/Yamagata/28/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512495	Influenza C virus	C/Yamagata/32/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512496	Influenza C virus	C/Yamagata/37/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512497	Influenza C virus	C/Yamagata/1/2017	4	4	AL_ICV_SEG4_SaoPaolo	-	2017	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512498	Influenza C virus	C/Yamagata/2/2017	4	4	AL_ICV_SEG4_SaoPaolo	-	2017	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512499	Influenza C virus	C/Yamagata/1/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512500	Influenza C virus	C/Yamagata/2/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512501	Influenza C virus	C/Yamagata/6/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512502	Influenza C virus	C/Yamagata/8/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512503	Influenza C virus	C/Yamagata/16/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512504	Influenza C virus	C/Yamagata/19/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512505	Influenza C virus	C/Yamagata/23/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512506	Influenza C virus	C/Yamagata/31/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512507	Influenza C virus	C/Yamagata/38/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512508	Influenza C virus	C/Yamagata/40/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512509	Influenza C virus	C/Yamagata/42/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512510	Influenza C virus	C/Yamagata/30/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512511	Influenza C virus	C/Yamagata/34/2016	4	4	AL_ICV_SEG4_SaoPaolo	-	2016	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512512	Influenza C virus	C/Yamagata/5/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC512513	Influenza C virus	C/Yamagata/39/2018	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	-	-	32135195	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603641	Influenza C virus	C/Yamagata/11/88	4	4	AL_ICV_SEG4_Yamagata	-	1988	-	-	-	-	33802440	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603642	Influenza C virus	C/Yamagata/11/88	6	6	-	-	1988	-	-	-	-	33802440	1125	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603643	Influenza C virus	C/Yamagata/11/88	5	5	-	-	1988	-	-	-	-	33802440	1754	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603644	Influenza C virus	C/Yamagata/11/88	7	7	-	-	1988	-	-	-	-	33802440	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603645	Influenza C virus	C/Yamagata/11/88	3	3	-	-	1988	-	-	-	-	33802440	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603646	Influenza C virus	C/Yamagata/11/88	1	1	-	-	1988	-	-	-	-	33802440	2325	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603647	Influenza C virus	C/Yamagata/11/88	2	2	-	-	1988	-	-	-	-	33802440	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603648	Influenza C virus	C/Yamagata/29/2004	4	4	AL_ICV_SEG4_Kanagawa	-	2004	-	-	-	-	33802440	1986	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603649	Influenza C virus	C/Yamagata/29/2004	6	6	-	-	2004	-	-	-	-	33802440	1125	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603650	Influenza C virus	C/Yamagata/29/2004	5	5	-	-	2004	-	-	-	-	33802440	1754	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603651	Influenza C virus	C/Yamagata/29/2004	7	7	-	-	2004	-	-	-	-	33802440	880	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603652	Influenza C virus	C/Yamagata/29/2004	3	3	-	-	2004	-	-	-	-	33802440	2139	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603653	Influenza C virus	C/Yamagata/29/2004	1	1	-	-	2004	-	-	-	-	33802440	2325	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC603654	Influenza C virus	C/Yamagata/29/2004	2	2	-	-	2004	-	-	-	-	33802440	2322	Homo sapiens	Japan	Yamagata	custom-table-row/m49_country/JPN
LC630941	Influenza C virus	C/Yamagata/8/2002	4	4	AL_ICV_SEG4_Kanagawa	-	2002	-	-	-	-	-	1986	Homo sapience	Japan	Yamagata	custom-table-row/m49_country/JPN
LC720285	Influenza C virus	-	4	4	AL_ICV_SEG4_SaoPaolo	-	2018	-	-	nasopharyngea swab using HBTEC-ALI culture	-	37741464	2063	Homo sapiens	Japan	Fukushima	custom-table-row/m49_country/JPN
LC720286	Influenza C virus	-	6	6	-	-	2018	-	-	nasopharyngea swab using HBTEC-ALI culture	-	37741464	1171	Homo sapiens	Japan	Fukushima	custom-table-row/m49_country/JPN
LC720287	Influenza C virus	-	5	5	-	-	2018	-	-	nasopharyngea swab using HBTEC-ALI culture	-	37741464	1792	Homo sapiens	Japan	Fukushima	custom-table-row/m49_country/JPN
LC720288	Influenza C virus	-	7	7	-	-	2018	-	-	nasopharyngea swab using HBTEC-ALI culture	-	37741464	1084	Homo sapiens	Japan	Fukushima	custom-table-row/m49_country/JPN
