strain_id	complete	seq_count	cg_subtype	hn_subtype	iso_year	iso_month	iso_day	iso_host	iso_source	iso_country	iso_place_name	segment1_accession	segment2_accession	segment3_accession	segment4_accession	segment5_accession	segment6_accession	segment7_accession	segment8_accession	segment_1_counts	segment_2_counts	segment_3_counts	segment_4_counts	segment_5_counts	segment_6_counts	segment_7_counts	segment_8_counts
B/Hunan Yuhua/103/2006	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2006	APR	4	Homo sapiens	-	China	Hunan	0	0	0	KP460154	0	0	0	0	0	0	0	1	0	0	0	0
B/NewJersey/NHRC_93897/2018	FALSE	4	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	FEB	16	Homo sapiens	combination nasal/throat swab	USA	NewJersey	0	0	0	MK898304	0	MK898306	MK898305	MK898307	0	0	0	1	0	1	1	1
B/Newcastle/25/2014	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	AUG	12	Homo sapiens	-	Australia	Newcastle	0	0	CY202342	CY202337	CY202340	CY202339	CY202338	CY202341	0	0	1	1	1	1	1	1
B/Xuanwu/1/82	FALSE	1	-|-|-|HongKong|-|-|-|-	HongKong-	-	-	-	-	-	-	NULL	0	0	0	AF299378	0	0	0	0	0	0	0	1	0	0	0	0
B/Tasmania/3/2014	FALSE	4	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	AUG	15	Homo sapiens	-	Australia	Tasmania	0	0	CY196878	CY196875	0	0	CY196876	CY196877	0	0	1	1	0	0	1	1
B/Texas/43/2016	FALSE	12	-|-|-|Victoria|-|-|-|-	Victoria-	2016	FEB	22	Homo sapiens	-	USA	NULL	0	0	KX615845	KX615838	KX615839	KX615840	KX615841	KX615850	0	0	2	2	2	2	2	2
B/Lisboa/14/1997	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	-	-	-	-	-	Portugal	NULL	0	0	0	EU370340	0	0	0	0	0	0	0	1	0	0	0	0
B/Sydney/507/2010	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2010	OCT	16	Homo sapiens	-	Australia	NULL	0	0	CY153743	CY153738	CY153741	CY153740	CY153739	CY153742	0	0	1	1	1	1	1	1
B/New York/1003/1993	FALSE	6	-|-|-|HongKong|-|-|-|-	HongKong-	1993	MAR	11	Homo sapiens	-	USA	Saratoga County, NY	0	0	CY173950	CY173945	CY173948	CY173947	CY173946	CY173949	0	0	1	1	1	1	1	1
B/Ohio/07/2015	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	9	Homo sapiens	-	USA	NULL	0	0	KT854460	KT854481	KT854402	KT854432	KT854441	KT854356	0	0	1	1	1	1	1	1
B/Bangladesh/358275/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	JUL	5	Homo sapiens	-	Bangladesh	NULL	0	0	0	KP461271	0	0	0	0	0	0	0	1	0	0	0	0
B/Michigan/13/2016	FALSE	12	-|-|-|Victoria|-|-|-|-	Victoria-	2016	FEB	29	Homo sapiens	-	USA	NULL	0	0	KX615437	KX615446	KX615439	KX615440	KX615441	KX615450	0	0	2	2	2	2	2	2
B/Japan/NHRC_FDX70348/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	FEB	6	Homo sapiens	nasal swab	Japan	NULL	0	0	MH706578	MH706573	MH706576	MH706575	MH706574	MH706577	0	0	1	1	1	1	1	1
B/Delaware/25/2017	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	APR	7	Homo sapiens	-	USA	Delaware	0	0	CY233959	CY233960	CY233961	CY233962	CY233963	CY233964	0	0	1	1	1	1	1	1
B/Oregon/04/2017	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	FEB	14	Homo sapiens	-	USA	Oregon	0	0	CY222508	CY222509	CY222510	CY222511	CY222512	CY222513	0	0	1	1	1	1	1	1
B/Michigan/30/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	APR	9	Homo sapiens	-	USA	Michigan	0	0	MH584602	MH584601	MH584600	MH584599	MH584598	MH584597	0	0	1	1	1	1	1	1
B/New York/1227/2009	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2009	JAN	29	Homo sapiens	-	USA	Erie County, NY	0	0	CY173881	CY173876	CY173879	CY173878	CY173877	CY173880	0	0	1	1	1	1	1	1
B/Christchurch/509/2013	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	AUG	12	Homo sapiens	-	New Zealand	Christchurch	0	0	CY198798	CY198793	CY198796	CY198795	CY198794	CY198797	0	0	1	1	1	1	1	1
B/Victoria/356/2002	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2002	JUL	20	Homo sapiens	-	Australia	Brandon Park	0	0	CY151414	CY151409	CY151412	CY151411	CY151410	CY151413	0	0	1	1	1	1	1	1
B/Ningbo/219/2008	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2008	MAR	5	Homo sapiens	-	China	Zhejiang	0	0	0	FJ840470	0	0	0	0	0	0	0	2	0	0	0	0
B/Brisbane/8/2005	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2005	JUL	2	Homo sapiens	-	Australia	Brisbane	0	0	CY151822	CY151817	CY151820	CY151819	CY151818	CY151821	0	0	1	1	1	1	1	1
B/Maryland/27/2018	FALSE	23	-|-|-|Victoria|-|-|-|-	Victoria-	2018	OCT	1	Homo sapiens	-	USA	Maryland	0	0	MK558897	MK265482	MK558903	MK363826	MK363828	MK265486	0	0	3	4	4	4	4	4
B/Houston/B79/2003	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2003	-	-	Homo sapiens	-	USA	Texas	0	0	0	KP459555	0	0	0	0	0	0	0	1	0	0	0	0
B/Bangladesh/151994/2010	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2010	JAN	20	Homo sapiens	-	Bangladesh	NULL	0	0	0	KP460037	0	0	0	0	0	0	0	1	0	0	0	0
B/Quebec/71/2014	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	NOV	20	Homo sapiens	nasopharyngeal swab	Canada	Quebec	0	0	0	KU729530	0	0	0	0	0	0	0	1	0	0	0	0
B/Rhode Island/05/2016	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2016	APR	13	Homo sapiens	-	USA	NULL	0	0	KX921711	KX921712	KX921713	KX921714	KX921715	KX921716	0	0	1	1	1	1	1	1
B/Kentucky/21/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	MAY	2	Homo sapiens	-	USA	NULL	0	0	KX922447	KX922448	KX922449	KX922450	KX922451	KX922452	0	0	1	1	1	1	1	1
B/Iowa/15/2016	FALSE	5	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	MAR	18	Homo sapiens	-	USA	NULL	0	0	KY043421	KY043422	KY043423	KY043424	0	KY043425	0	0	1	1	1	1	0	1
B/Beijing/1/1994	FALSE	1	-|-|-|-|-|-|-|-	--	1994	-	-	Homo sapiens	-	China	NULL	0	0	0	0	0	KP067333	0	0	0	0	0	0	0	1	0	0
B/British Columbia/017/2016	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	JAN	19	Homo sapiens	nasopharyngeal wash	Canada	British Columbia	0	0	0	MF195982	0	0	0	0	0	0	0	1	0	0	0	0
B/Singapore/DMS2830/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	JUL	24	Homo sapiens	nasopharyngeal swab	Singapore	NULL	0	0	MN589253	MN589254	MN589255	MN589256	MN589257	MN589258	0	0	1	1	1	1	1	1
B/Auckland/502/2013	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	JUN	11	Homo sapiens	-	New Zealand	Auckland	0	0	CY198302	CY198297	CY198300	CY198299	CY198298	CY198301	0	0	1	1	1	1	1	1
B/Massachusetts/04/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	FEB	25	Homo sapiens	-	USA	Massachusetts	0	0	MK999075	MK999076	MK999077	MK999078	MK999079	MK999080	0	0	1	1	1	1	1	1
B/Ningbo/434/2006	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2006	APR	14	Homo sapiens	-	China	Zhejiang	0	0	0	KP461279	0	0	0	0	0	0	0	1	0	0	0	0
B/Macau/394/2005	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2005	APR	13	Homo sapiens	-	China	Macao	0	0	0	EF566422	0	0	0	0	0	0	0	1	0	0	0	0
B/Hawaii/20/2015	FALSE	5	-|-|-|Victoria|-|-|-|-	Victoria-	2015	JUN	30	Homo sapiens	-	USA	NULL	0	0	KX002664	KX002665	KX002543	KX002991	0	KX003199	0	0	1	1	1	1	0	1
B/Fujian Fuzhou Cangshan/1413/2009	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2009	JUL	9	Homo sapiens	-	China	Fujian	0	0	0	KP460824	0	0	0	0	0	0	0	1	0	0	0	0
B/New York/1241/2010	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2010	-	-	Homo sapiens	-	USA	New York, Nassau County	0	0	CY175534	CY175529	CY175532	CY175531	CY175530	CY175533	0	0	1	1	1	1	1	1
B/Malaysia/564/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	OCT	15	Homo sapiens	-	Malaysia	NULL	0	0	0	KP460246	0	0	0	0	0	0	0	1	0	0	0	0
B/Korea/KUMC-239/2011	FALSE	1	-|-|-|-|-|-|-|-	--	2011	DEC	1	Homo sapiens	nasopharyngeal swab	South Korea	NULL	0	0	0	0	0	MF440747	0	0	0	0	0	0	0	1	0	0
B/Beijinghuairou/1200/2013	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	DEC	30	Homo sapiens	nasopharyngeal swab	China	NULL	0	0	0	MG196320	0	0	0	0	0	0	0	1	0	0	0	0
B/California/NHRC392647/2013	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	FEB	5	Homo sapiens	nasal swab	USA	San Diego, California	0	0	0	KF886320	0	0	0	0	0	0	0	1	0	0	0	0
B/Rio Grande do Sul/734/2006	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2006	AUG	2	Homo sapiens	Nasopharyngeal secretion	Brazil	RS	0	0	0	CY063395	0	CY063451	0	0	0	0	0	1	0	1	0	0
B/North Carolina/01/2019	FALSE	12	-|-|-|Yamagata|-|-|-|-	Yamagata-	2019	MAR	24	Homo sapiens	-	USA	North Carolina	0	0	MN230185	MN155794	MN155795	MN155780	MN155782	MN155784	0	0	2	2	2	2	2	2
B/Brisbane/28/2010	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2010	OCT	28	Homo sapiens	-	Australia	Brisbane	0	0	CY153767	CY153762	CY153765	CY153764	CY153763	CY153766	0	0	1	1	1	1	1	1
B/Illinois/24/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	MAY	2	Homo sapiens	-	USA	Illinois	0	0	CY238149	CY238150	CY238151	CY238152	CY238153	CY238154	0	0	1	1	1	1	1	1
B/North Dakota/10/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	OCT	23	Homo sapiens	-	USA	North Dakota	0	0	MN819542	MN819543	MN819544	MN819545	MN819546	MN819547	0	0	1	1	1	1	1	1
B/Taiwan/75/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	MAY	3	Homo sapiens	-	Taiwan	NULL	0	0	0	KP459874	0	0	0	0	0	0	0	1	0	0	0	0
B/Washington/40/2017	FALSE	12	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	OCT	12	Homo sapiens	-	USA	Washington	0	0	CY263413	CY263414	CY263415	CY262290	CY262291	CY263418	0	0	2	2	2	2	2	2
B/Thailand/CU-B5734/2011	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2011	SEP	23	Homo sapiens	nasal swab	Thailand	NULL	0	0	JX513077	JX513078	JX513079	JX513080	JX513081	JX513082	0	0	1	1	1	1	1	1
B/Iowa/13/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	APR	4	Homo sapiens	-	USA	Iowa	0	0	MH584394	MH584393	MH584392	MH584391	MH584390	MH584389	0	0	1	1	1	1	1	1
B/Guangdong/7/2010	FALSE	1	-|-|-|-|-|-|-|-	--	2010	-	-	Homo sapiens	Nasal Swab	China	Guangdong	0	0	0	0	0	CY109153	0	0	0	0	0	0	0	1	0	0
B/Managua/4702.01/2008	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	MAR	7	Homo sapiens	-	Nicaragua	Managua	0	0	CY124865	CY124860	CY124863	CY124862	CY124861	CY124864	0	0	1	1	1	1	1	1
B/Sydney/7/2006	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2006	JUL	3	Homo sapiens	-	Australia	NULL	0	0	CY152487	CY152482	CY152485	CY152484	CY152483	CY152486	0	0	1	1	1	1	1	1
B/Arkansas/02/2016	FALSE	12	-|-|-|Victoria|-|-|-|-	Victoria-	2016	FEB	3	Homo sapiens	-	USA	NULL	0	0	KX613982	KX613975	KX613976	KX613985	KX613978	KX613979	0	0	2	2	2	2	2	2
B/Hong Kong/CUHK4232/1997	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	1997	-	-	Homo sapiens	-	Hong Kong	NULL	0	0	0	MF955622	0	0	0	0	0	0	0	1	0	0	0	0
B/Florida/103/2016	FALSE	12	-|-|-|Victoria|-|-|-|-	Victoria-	2016	DEC	19	Homo sapiens	-	USA	Florida	0	0	CY217865	CY217842	CY217867	CY217868	CY217845	CY217870	0	0	2	2	2	2	2	2
B/Mississippi/UR06-0408/2007	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2007	FEB	23	Homo sapiens	-	USA	Aberdeen, MS	0	0	CY098936	CY098931	CY098934	CY098933	CY098932	CY098935	0	0	1	1	1	1	1	1
B/California/NHRC_SAR41954N/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	JAN	28	Homo sapiens	nasopharyngeal swab	USA	California	0	0	MH706490	MH706485	MH706488	MH706487	MH706486	MH706489	0	0	1	1	1	1	1	1
B/Mississippi/01/2010	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2010	MAR	9	Homo sapiens	-	USA	NULL	0	0	0	JN993034	0	JN993036	0	JN993035	0	0	0	1	0	1	0	1
B/Arizona/45/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	JUN	6	Homo sapiens	-	USA	Arizona	0	0	CY248850	CY248851	CY248852	CY248853	CY248854	CY248855	0	0	1	1	1	1	1	1
B/Singapore/DMS1557/2011	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2011	NOV	5	Homo sapiens	cultured isolate	Singapore	NULL	0	0	MN588805	MN588806	MN588807	MN588808	MN588809	MN588810	0	0	1	1	1	1	1	1
Influenza B virus (B/Taiwan/783/2005)	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2005	MAR	23	Homo sapiens	-	Taiwan	Taoyuan	0	0	CY033921	CY033916	CY033919	CY033918	CY033917	CY033920	0	0	1	1	1	1	1	1
B/North Dakota/09/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	JUL	14	Homo sapiens	-	USA	North Dakota	0	0	MN507187	MN507188	MN507189	MN507190	MN507191	MN507192	0	0	1	1	1	1	1	1
B/Florida/43/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	JUL	25	Homo sapiens	-	USA	Florida	0	0	MK025843	MK025844	MK025845	MK025846	MK025847	MK025848	0	0	1	1	1	1	1	1
B/Philippines/17/2012	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2012	-	-	Homo sapiens	nasopharyngeal swab	Philippines	NULL	0	0	0	LC107235	0	0	0	0	0	0	0	1	0	0	0	0
B/Guangdong/185/2010	FALSE	1	-|-|-|-|-|-|-|-	--	2010	-	-	Homo sapiens	Nasal Swab	China	Guangdong	0	0	0	0	0	CY109057	0	0	0	0	0	0	0	1	0	0
B/Myanmar/L_092/2008	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	NOV	14	Homo sapiens	-	Myanmar	NULL	0	0	0	KP460804	0	0	0	0	0	0	0	1	0	0	0	0
B/Ontario/27/2014	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	MAR	18	Homo sapiens	nasopharyngeal swab	Canada	Ontario	0	0	0	KP864223	0	0	0	0	0	0	0	1	0	0	0	0
B/Malaysia/U2043/2013	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	FEB	25	Homo sapiens	nasopharyngeal swab	Malaysia	Kuala Lumpur	0	0	0	KR073403	0	KR073572	0	0	0	0	0	1	0	1	0	0
B/Minnesota/24/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	JUN	2	Homo sapiens	-	USA	Minnesota	0	0	MH726992	MH726993	MH726994	MH726995	MH726996	MH726997	0	0	1	1	1	1	1	1
B/China/b199/2018	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	JAN	19	Homo sapiens	nasal swab	China	NULL	0	0	0	MN795841	0	0	0	0	0	0	0	1	0	0	0	0
B/Massachusetts/02/2016	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2016	JAN	20	Homo sapiens	-	USA	NULL	0	0	KX613526	KX613527	KX613528	KX613529	KX613530	KX613531	0	0	1	1	1	1	1	1
B/Arizona/4951/2016	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	JAN	27	Homo sapiens	Nasal Wash	USA	Arizona	0	0	0	CY208184	0	CY209939	0	0	0	0	0	1	0	1	0	0
B/Hawaii/25/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	JUN	12	Homo sapiens	-	USA	Hawaii	0	0	MH894580	MH894581	MH894582	MH894583	MH894584	MH894585	0	0	1	1	1	1	1	1
B/Wisconsin/32/2016	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2016	APR	17	Homo sapiens	-	USA	NULL	0	0	KX618054	KX618055	KX618056	KX618057	KX618058	KX618059	0	0	1	1	1	1	1	1
B/Texas/1/2004	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2004	MAR	4	Homo sapiens	-	USA	Texas	0	0	0	KP460378	0	0	0	0	0	0	0	1	0	0	0	0
B/Kenya/006/2011	FALSE	1	-|-|-|-|-|-|-|-	--	2011	FEB	5	Homo sapiens	nasopharyngeal swab	Kenya	NULL	0	0	0	0	0	KT266888	0	0	0	0	0	0	0	1	0	0
B/Georgia/4794/2015	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	FEB	24	Homo sapiens	Nasal Wash	USA	Georgia	0	0	0	CY194047	0	0	0	0	0	0	0	1	0	0	0	0
B/Bangladesh/343750/2009	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2009	OCT	26	Homo sapiens	-	Bangladesh	NULL	0	0	0	KP460659	0	0	0	0	0	0	0	1	0	0	0	0
B/Texas/6731/2018	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	JAN	12	Homo sapiens	Nasal Wash	USA	Texas	0	0	0	MH748049	0	0	0	0	0	0	0	1	0	0	0	0
B/Wakayama/10/2004	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2004	JAN	27	Homo sapiens	-	Japan	Wakayama	0	0	0	KP459592	0	0	0	0	0	0	0	1	0	0	0	0
B/Mie/6/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	MAR	13	Homo sapiens	-	Japan	Mie	0	0	0	KP460565	0	0	0	0	0	0	0	1	0	0	0	0
B/Wisconsin/23/2008	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	MAR	27	Homo sapiens	-	USA	Wisconsin state	0	0	0	FJ009308	0	FJ009309	0	0	0	0	0	1	0	1	0	0
B/South Carolina/6348/2017	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2017	MAR	21	Homo sapiens	Nasal Wash	USA	South Carolina	0	0	0	CY244460	0	0	0	0	0	0	0	1	0	0	0	0
B/Louisiana/41/2017	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	AUG	22	Homo sapiens	-	USA	Louisiana	0	0	CY244861	CY244862	CY244863	CY244864	CY244865	CY244866	0	0	1	1	1	1	1	1
B/Mississippi/01/2019	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2019	MAR	21	Homo sapiens	-	USA	Mississippi	0	0	MK996019	MK996020	MK996014	MK996016	MK996015	MK996021	0	0	1	1	1	1	1	1
B/Victoria/100/2006	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2006	JUN	25	Homo sapiens	-	Australia	Victoria	0	0	CY152447	CY152442	CY152445	CY152444	CY152443	CY152446	0	0	1	1	1	1	1	1
B/Piura/FLA0006/2008	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2008	-	-	Homo sapiens	-	Peru	NULL	0	0	0	KP460563	0	0	0	0	0	0	0	1	0	0	0	0
B/Texas/7505/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	JAN	13	Homo sapiens	NP Swab	USA	Texas	0	0	MK445771	MK445671	MK445731	MK445711	MK445691	MK445751	0	0	1	1	1	1	1	1
B/Sydney/91/2008	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2008	JUL	25	Homo sapiens	-	Australia	NULL	0	0	CY153047	CY153042	CY153045	CY153044	CY153043	CY153046	0	0	1	1	1	1	1	1
B/North Dakota/04/2014	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	DEC	18	Homo sapiens	-	USA	NULL	0	0	0	KT853517	0	KT853523	0	0	0	0	0	1	0	1	0	0
Influenza B virus (B/Alaska/12/1996)	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	1996	OCT	28	Homo sapiens	age:22y	USA	Alaska	0	0	CY018362	CY018357	CY018360	CY018359	CY018358	CY018361	0	0	1	1	1	1	1	1
B/Colorado/07/2019	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2019	MAR	28	Homo sapiens	-	USA	Colorado	0	0	MK998785	MK998788	MK998789	MK998790	MK998791	MK998792	0	0	1	1	1	1	1	1
B/Texas/18/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	MAR	1	Homo sapiens	-	USA	Texas	0	0	MH604911	MH604908	MH604909	MH604910	MH604904	MH604906	0	0	1	1	1	1	1	1
B/Iowa/27/2017	FALSE	4	-|-|-|Victoria|-|-|-|-	Victoria-	2017	MAY	9	Homo sapiens	-	USA	Iowa	0	0	CY248748	CY248749	0	CY248750	0	CY248751	0	0	1	1	0	1	0	1
B/Malaysia/30743/2005	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2005	JAN	28	Homo sapiens	-	Malaysia	NULL	0	0	CY119751	CY119746	CY119749	CY119748	CY119747	CY119750	0	0	1	1	1	1	1	1
B/New York/1153/2008	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	JAN	29	Homo sapiens	-	USA	Allegany County, NY	0	0	CY174894	CY174889	CY174892	CY174891	CY174890	CY174893	0	0	1	1	1	1	1	1
B/Delaware/19/2016	FALSE	9	-|-|-|Victoria|-|-|-|-	Victoria-	2016	APR	4	Homo sapiens	-	USA	NULL	0	0	KX921191	KX921192	KX921193	KY042873	KX921195	KX921196	0	0	1	2	1	2	1	2
B/Oklahoma/02/2007	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2007	NOV	9	Homo sapiens	-	USA	NULL	0	0	0	EU515886	0	EU515989	0	0	0	0	0	2	0	1	0	0
B/Quebec/25/2014	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	JAN	23	Homo sapiens	nasopharyngeal swab	Canada	Quebec	0	0	0	KP864309	0	0	0	0	0	0	0	1	0	0	0	0
B/North Carolina/24/2011	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2011	FEB	8	Homo sapiens	-	USA	NULL	0	0	0	KC813639	0	KC813640	0	KC813638	0	0	0	1	0	1	0	1
B/Hawaii/04/2009	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2009	MAR	31	Homo sapiens	-	USA	Hawaii state	0	0	0	GQ451472	0	GQ451471	0	JN899455	0	0	0	1	0	1	0	1
B/Alaska/20/2012	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2012	OCT	16	Homo sapiens	-	USA	NULL	0	0	0	KF216956	0	KF216981	0	KF216987	0	0	0	1	0	1	0	1
B/New Caledonia/13/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	AUG	25	Homo sapiens	-	New Caledonia	NULL	0	0	0	KP459495	0	0	0	0	0	0	0	1	0	0	0	0
B/Hawaii/15/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	MAR	7	Homo sapiens	-	USA	NULL	0	0	KX617429	KX617430	KX617431	KX617432	KX617433	KX617434	0	0	1	1	1	1	1	1
Influenza B virus (B/Temple/B1182/2001)	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2001	-	-	Homo sapiens	-	USA	Temple, TX	0	0	CY019480	CY019474	CY019478	CY019477	CY019475	CY019479	0	0	1	1	1	1	1	1
B/Pennsylvania/35/2016	FALSE	11	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAR	28	Homo sapiens	-	USA	NULL	0	0	KY003735	KY003644	KY003737	KY043341	KY003807	KY003808	0	0	2	2	2	2	1	2
B/Virginia/6736/2018	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	JAN	9	Homo sapiens	Nasal Wash	USA	Virginia	0	0	0	MH748054	0	0	0	0	0	0	0	1	0	0	0	0
B/Alberta/36/2015	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	APR	17	Homo sapiens	nasopharyngeal swab	Canada	Alberta	0	0	0	KU729650	0	0	0	0	0	0	0	1	0	0	0	0
B/Malaysia/24651/2003	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2003	MAR	31	Homo sapiens	-	Malaysia	NULL	0	0	CY119679	CY119674	CY119677	CY119676	CY119675	CY119678	0	0	1	1	1	1	1	1
B/Auckland/7/2011	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2011	MAY	30	Homo sapiens	-	New Zealand	NULL	0	0	CY154023	CY154018	CY154021	CY154020	CY154019	CY154022	0	0	1	1	1	1	1	1
B/Ontario/097/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAR	29	Homo sapiens	nasopharyngeal wash	Canada	Ontario	0	0	0	MF195890	0	0	0	0	0	0	0	1	0	0	0	0
B/Ontario/076/2016	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	MAR	10	Homo sapiens	nasopharyngeal wash	Canada	Ontario	0	0	0	MF195875	0	0	0	0	0	0	0	1	0	0	0	0
B/Brisbane/35/2014	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	JUL	9	Homo sapiens	-	Australia	Brisbane	0	0	CY201662	CY201657	CY201660	CY201659	CY201658	CY201661	0	0	1	1	1	1	1	1
